"date","hits","keyword","geo","time","gprop","category"
2022-08-28,30,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-09-04,31,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-09-11,30,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-09-18,30,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-09-25,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-10-02,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-10-09,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-10-16,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-10-23,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-10-30,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-11-06,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-11-13,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-11-20,24,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-11-27,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-12-04,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-12-11,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-12-18,23,"dehydration","US","2022-01-01 2024-12-31","web",0
2022-12-25,24,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-01-01,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-01-08,24,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-01-15,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-01-22,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-01-29,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-02-05,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-02-12,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-02-19,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-02-26,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-03-05,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-03-12,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-03-19,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-03-26,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-04-02,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-04-09,32,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-04-16,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-04-23,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-04-30,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-05-07,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-05-14,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-05-21,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-05-28,32,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-06-04,30,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-06-11,30,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-06-18,30,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-06-25,35,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-07-02,35,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-07-09,33,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-07-16,35,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-07-23,36,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-07-30,32,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-08-06,30,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-08-13,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-08-20,32,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-08-27,30,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-09-03,33,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-09-10,32,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-09-17,31,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-09-24,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-10-01,31,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-10-08,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-10-15,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-10-22,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-10-29,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-11-05,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-11-12,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-11-19,22,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-11-26,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-12-03,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-12-10,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-12-17,23,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-12-24,23,"dehydration","US","2022-01-01 2024-12-31","web",0
2023-12-31,24,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-01-07,23,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-01-14,23,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-01-21,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-01-28,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-02-04,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-02-11,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-02-18,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-02-25,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-03-03,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-03-10,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-03-17,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-03-24,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-03-31,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-04-07,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-04-14,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-04-21,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-04-28,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-05-05,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-05-12,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-05-19,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-05-26,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-06-02,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-06-09,31,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-06-16,34,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-06-23,34,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-06-30,33,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-07-07,35,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-07-14,31,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-07-21,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-07-28,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-08-04,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-08-11,32,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-08-18,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-08-25,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-09-01,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-09-08,31,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-09-15,32,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-09-22,29,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-09-29,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-10-06,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-10-13,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-10-20,28,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-10-27,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-11-03,23,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-11-10,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-11-17,26,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-11-24,21,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-12-01,24,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-12-08,27,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-12-15,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-12-22,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2024-12-29,25,"dehydration","US","2022-01-01 2024-12-31","web",0
2021-12-26,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-01-02,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-01-09,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-01-16,3,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-01-23,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-01-30,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-02-06,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-02-13,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-02-20,9,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-02-27,11,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-03-06,14,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-03-13,19,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-03-20,22,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-03-27,17,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-04-03,17,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-04-10,29,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-04-17,27,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-04-24,41,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-05-01,24,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-05-08,39,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-05-15,43,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-05-22,43,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-05-29,100,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-06-05,60,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-06-12,70,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-06-19,80,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-06-26,74,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-07-03,78,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-07-10,56,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-07-17,46,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-07-24,41,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-07-31,37,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-08-07,34,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-08-14,22,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-08-21,17,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-08-28,16,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-09-04,15,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-09-11,10,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-09-18,10,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-09-25,9,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-10-02,7,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-10-09,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-10-16,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-10-23,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-10-30,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-11-06,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-11-13,3,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-11-20,3,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-11-27,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-12-04,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-12-11,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-12-18,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2022-12-25,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-01-01,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-01-08,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-01-15,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-01-22,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-01-29,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-02-05,7,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-02-12,7,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-02-19,14,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-02-26,14,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-03-05,16,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-03-12,18,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-03-19,19,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-03-26,29,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-04-02,35,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-04-09,38,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-04-16,34,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-04-23,22,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-04-30,20,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-05-07,32,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-05-14,39,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-05-21,50,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-05-28,67,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-06-04,40,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-06-11,38,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-06-18,53,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-06-25,66,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-07-02,97,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-07-09,63,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-07-16,52,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-07-23,49,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-07-30,49,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-08-06,36,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-08-13,30,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-08-20,24,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-08-27,17,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-09-03,19,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-09-10,12,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-09-17,10,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-09-24,10,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-10-01,9,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-10-08,8,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-10-15,7,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-10-22,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-10-29,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-11-05,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-11-12,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-11-19,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-11-26,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-12-03,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-12-10,4,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-12-17,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-12-24,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2023-12-31,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-01-07,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-01-14,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-01-21,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-01-28,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-02-04,7,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-02-11,7,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-02-18,9,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-02-25,10,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-03-03,12,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-03-10,19,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-03-17,17,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-03-24,20,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-03-31,23,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-04-07,23,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-04-14,25,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-04-21,20,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-04-28,32,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-05-05,24,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-05-12,27,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-05-19,50,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-05-26,61,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-06-02,51,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-06-09,66,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-06-16,83,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-06-23,68,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-06-30,77,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-07-07,62,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-07-14,43,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-07-21,34,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-07-28,35,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-08-04,29,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-08-11,26,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-08-18,20,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-08-25,18,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-09-01,18,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-09-08,12,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-09-15,11,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-09-22,9,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-09-29,9,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-10-06,8,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-10-13,7,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-10-20,7,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-10-27,6,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-11-03,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-11-10,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-11-17,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-11-24,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-12-01,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-12-08,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-12-15,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-12-22,5,"sunburn","US","2022-01-01 2024-12-31","web",0
2024-12-29,6,"sunburn","US","2022-01-01 2024-12-31","web",0
