"date","hits","keyword","geo","time","gprop","category"
2024-10-13,72,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-10-20,74,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-10-27,70,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-11-03,63,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-11-10,72,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-11-17,81,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-11-24,81,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-12-01,100,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-12-08,89,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-12-15,79,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-12-22,87,"dry skin","US","2022-01-01 2024-12-31","web",0
2024-12-29,83,"dry skin","US","2022-01-01 2024-12-31","web",0
2021-12-26,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-01-02,16,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-01-09,15,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-01-16,15,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-01-23,15,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-01-30,16,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-02-06,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-02-13,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-02-20,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-02-27,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-03-06,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-03-13,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-03-20,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-03-27,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-04-03,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-04-10,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-04-17,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-04-24,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-05-01,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-05-08,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-05-15,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-05-22,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-05-29,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-06-05,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-06-12,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-06-19,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-06-26,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-07-03,6,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-07-10,6,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-07-17,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-07-24,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-07-31,6,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-08-07,6,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-08-14,6,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-08-21,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-08-28,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-09-04,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-09-11,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-09-18,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-09-25,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-10-02,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-10-09,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-10-16,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-10-23,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-10-30,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-11-06,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-11-13,14,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-11-20,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-11-27,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-12-04,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-12-11,13,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-12-18,24,"hypothermia","US","2022-01-01 2024-12-31","web",0
2022-12-25,14,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-01-01,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-01-08,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-01-15,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-01-22,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-01-29,15,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-02-05,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-02-12,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-02-19,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-02-26,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-03-05,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-03-12,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-03-19,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-03-26,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-04-02,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-04-09,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-04-16,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-04-23,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-04-30,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-05-07,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-05-14,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-05-21,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-05-28,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-06-04,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-06-11,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-06-18,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-06-25,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-07-02,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-07-09,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-07-16,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-07-23,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-07-30,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-08-06,6,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-08-13,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-08-20,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-08-27,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-09-03,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-09-10,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-09-17,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-09-24,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-10-01,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-10-08,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-10-15,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-10-22,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-10-29,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-11-05,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-11-12,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-11-19,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-11-26,14,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-12-03,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-12-10,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-12-17,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-12-24,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2023-12-31,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-01-07,15,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-01-14,28,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-01-21,16,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-01-28,13,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-02-04,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-02-11,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-02-18,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-02-25,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-03-03,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-03-10,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-03-17,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-03-24,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-03-31,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-04-07,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-04-14,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-04-21,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-04-28,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-05-05,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-05-12,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-05-19,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-05-26,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-06-02,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-06-09,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-06-16,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-06-23,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-06-30,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-07-07,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-07-14,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-07-21,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-07-28,6,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-08-04,6,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-08-11,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-08-18,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-08-25,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-09-01,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-09-08,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-09-15,7,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-09-22,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-09-29,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-10-06,8,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-10-13,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-10-20,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-10-27,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-11-03,9,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-11-10,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-11-17,12,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-11-24,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-12-01,16,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-12-08,13,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-12-15,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-12-22,11,"hypothermia","US","2022-01-01 2024-12-31","web",0
2024-12-29,10,"hypothermia","US","2022-01-01 2024-12-31","web",0
