"date","hits","keyword","geo","time","gprop","category"
2022-07-10,47,"allergies","US","2022-01-01 2024-12-31","web",0
2022-07-17,45,"allergies","US","2022-01-01 2024-12-31","web",0
2022-07-24,44,"allergies","US","2022-01-01 2024-12-31","web",0
2022-07-31,42,"allergies","US","2022-01-01 2024-12-31","web",0
2022-08-07,44,"allergies","US","2022-01-01 2024-12-31","web",0
2022-08-14,46,"allergies","US","2022-01-01 2024-12-31","web",0
2022-08-21,50,"allergies","US","2022-01-01 2024-12-31","web",0
2022-08-28,55,"allergies","US","2022-01-01 2024-12-31","web",0
2022-09-04,54,"allergies","US","2022-01-01 2024-12-31","web",0
2022-09-11,57,"allergies","US","2022-01-01 2024-12-31","web",0
2022-09-18,56,"allergies","US","2022-01-01 2024-12-31","web",0
2022-09-25,51,"allergies","US","2022-01-01 2024-12-31","web",0
2022-10-02,51,"allergies","US","2022-01-01 2024-12-31","web",0
2022-10-09,49,"allergies","US","2022-01-01 2024-12-31","web",0
2022-10-16,47,"allergies","US","2022-01-01 2024-12-31","web",0
2022-10-23,42,"allergies","US","2022-01-01 2024-12-31","web",0
2022-10-30,40,"allergies","US","2022-01-01 2024-12-31","web",0
2022-11-06,36,"allergies","US","2022-01-01 2024-12-31","web",0
2022-11-13,36,"allergies","US","2022-01-01 2024-12-31","web",0
2022-11-20,35,"allergies","US","2022-01-01 2024-12-31","web",0
2022-11-27,32,"allergies","US","2022-01-01 2024-12-31","web",0
2022-12-04,32,"allergies","US","2022-01-01 2024-12-31","web",0
2022-12-11,31,"allergies","US","2022-01-01 2024-12-31","web",0
2022-12-18,33,"allergies","US","2022-01-01 2024-12-31","web",0
2022-12-25,35,"allergies","US","2022-01-01 2024-12-31","web",0
2023-01-01,37,"allergies","US","2022-01-01 2024-12-31","web",0
2023-01-08,34,"allergies","US","2022-01-01 2024-12-31","web",0
2023-01-15,35,"allergies","US","2022-01-01 2024-12-31","web",0
2023-01-22,35,"allergies","US","2022-01-01 2024-12-31","web",0
2023-01-29,35,"allergies","US","2022-01-01 2024-12-31","web",0
2023-02-05,40,"allergies","US","2022-01-01 2024-12-31","web",0
2023-02-12,42,"allergies","US","2022-01-01 2024-12-31","web",0
2023-02-19,46,"allergies","US","2022-01-01 2024-12-31","web",0
2023-02-26,50,"allergies","US","2022-01-01 2024-12-31","web",0
2023-03-05,56,"allergies","US","2022-01-01 2024-12-31","web",0
2023-03-12,53,"allergies","US","2022-01-01 2024-12-31","web",0
2023-03-19,60,"allergies","US","2022-01-01 2024-12-31","web",0
2023-03-26,64,"allergies","US","2022-01-01 2024-12-31","web",0
2023-04-02,68,"allergies","US","2022-01-01 2024-12-31","web",0
2023-04-09,93,"allergies","US","2022-01-01 2024-12-31","web",0
2023-04-16,100,"allergies","US","2022-01-01 2024-12-31","web",0
2023-04-23,86,"allergies","US","2022-01-01 2024-12-31","web",0
2023-04-30,75,"allergies","US","2022-01-01 2024-12-31","web",0
2023-05-07,87,"allergies","US","2022-01-01 2024-12-31","web",0
2023-05-14,83,"allergies","US","2022-01-01 2024-12-31","web",0
2023-05-21,79,"allergies","US","2022-01-01 2024-12-31","web",0
2023-05-28,74,"allergies","US","2022-01-01 2024-12-31","web",0
2023-06-04,64,"allergies","US","2022-01-01 2024-12-31","web",0
2023-06-11,54,"allergies","US","2022-01-01 2024-12-31","web",0
2023-06-18,50,"allergies","US","2022-01-01 2024-12-31","web",0
2023-06-25,48,"allergies","US","2022-01-01 2024-12-31","web",0
2023-07-02,45,"allergies","US","2022-01-01 2024-12-31","web",0
2023-07-09,43,"allergies","US","2022-01-01 2024-12-31","web",0
2023-07-16,41,"allergies","US","2022-01-01 2024-12-31","web",0
2023-07-23,41,"allergies","US","2022-01-01 2024-12-31","web",0
2023-07-30,42,"allergies","US","2022-01-01 2024-12-31","web",0
2023-08-06,41,"allergies","US","2022-01-01 2024-12-31","web",0
2023-08-13,43,"allergies","US","2022-01-01 2024-12-31","web",0
2023-08-20,46,"allergies","US","2022-01-01 2024-12-31","web",0
2023-08-27,48,"allergies","US","2022-01-01 2024-12-31","web",0
2023-09-03,51,"allergies","US","2022-01-01 2024-12-31","web",0
2023-09-10,50,"allergies","US","2022-01-01 2024-12-31","web",0
2023-09-17,54,"allergies","US","2022-01-01 2024-12-31","web",0
2023-09-24,50,"allergies","US","2022-01-01 2024-12-31","web",0
2023-10-01,50,"allergies","US","2022-01-01 2024-12-31","web",0
2023-10-08,49,"allergies","US","2022-01-01 2024-12-31","web",0
2023-10-15,45,"allergies","US","2022-01-01 2024-12-31","web",0
2023-10-22,42,"allergies","US","2022-01-01 2024-12-31","web",0
2023-10-29,41,"allergies","US","2022-01-01 2024-12-31","web",0
2023-11-05,40,"allergies","US","2022-01-01 2024-12-31","web",0
2023-11-12,38,"allergies","US","2022-01-01 2024-12-31","web",0
2023-11-19,36,"allergies","US","2022-01-01 2024-12-31","web",0
2023-11-26,36,"allergies","US","2022-01-01 2024-12-31","web",0
2023-12-03,35,"allergies","US","2022-01-01 2024-12-31","web",0
2023-12-10,34,"allergies","US","2022-01-01 2024-12-31","web",0
2023-12-17,34,"allergies","US","2022-01-01 2024-12-31","web",0
2023-12-24,36,"allergies","US","2022-01-01 2024-12-31","web",0
2023-12-31,36,"allergies","US","2022-01-01 2024-12-31","web",0
2024-01-07,35,"allergies","US","2022-01-01 2024-12-31","web",0
2024-01-14,31,"allergies","US","2022-01-01 2024-12-31","web",0
2024-01-21,32,"allergies","US","2022-01-01 2024-12-31","web",0
2024-01-28,36,"allergies","US","2022-01-01 2024-12-31","web",0
2024-02-04,38,"allergies","US","2022-01-01 2024-12-31","web",0
2024-02-11,39,"allergies","US","2022-01-01 2024-12-31","web",0
2024-02-18,43,"allergies","US","2022-01-01 2024-12-31","web",0
2024-02-25,49,"allergies","US","2022-01-01 2024-12-31","web",0
2024-03-03,53,"allergies","US","2022-01-01 2024-12-31","web",0
2024-03-10,68,"allergies","US","2022-01-01 2024-12-31","web",0
2024-03-17,72,"allergies","US","2022-01-01 2024-12-31","web",0
2024-03-24,67,"allergies","US","2022-01-01 2024-12-31","web",0
2024-03-31,68,"allergies","US","2022-01-01 2024-12-31","web",0
2024-04-07,70,"allergies","US","2022-01-01 2024-12-31","web",0
2024-04-14,83,"allergies","US","2022-01-01 2024-12-31","web",0
2024-04-21,82,"allergies","US","2022-01-01 2024-12-31","web",0
2024-04-28,88,"allergies","US","2022-01-01 2024-12-31","web",0
2024-05-05,81,"allergies","US","2022-01-01 2024-12-31","web",0
2024-05-12,73,"allergies","US","2022-01-01 2024-12-31","web",0
2024-05-19,73,"allergies","US","2022-01-01 2024-12-31","web",0
2024-05-26,66,"allergies","US","2022-01-01 2024-12-31","web",0
2024-06-02,61,"allergies","US","2022-01-01 2024-12-31","web",0
2024-06-09,54,"allergies","US","2022-01-01 2024-12-31","web",0
2024-06-16,50,"allergies","US","2022-01-01 2024-12-31","web",0
2024-06-23,48,"allergies","US","2022-01-01 2024-12-31","web",0
2024-06-30,44,"allergies","US","2022-01-01 2024-12-31","web",0
2024-07-07,42,"allergies","US","2022-01-01 2024-12-31","web",0
2024-07-14,39,"allergies","US","2022-01-01 2024-12-31","web",0
2024-07-21,42,"allergies","US","2022-01-01 2024-12-31","web",0
2024-07-28,42,"allergies","US","2022-01-01 2024-12-31","web",0
2024-08-04,41,"allergies","US","2022-01-01 2024-12-31","web",0
2024-08-11,46,"allergies","US","2022-01-01 2024-12-31","web",0
2024-08-18,46,"allergies","US","2022-01-01 2024-12-31","web",0
2024-08-25,48,"allergies","US","2022-01-01 2024-12-31","web",0
2024-09-01,52,"allergies","US","2022-01-01 2024-12-31","web",0
2024-09-08,57,"allergies","US","2022-01-01 2024-12-31","web",0
2024-09-15,50,"allergies","US","2022-01-01 2024-12-31","web",0
2024-09-22,46,"allergies","US","2022-01-01 2024-12-31","web",0
2024-09-29,48,"allergies","US","2022-01-01 2024-12-31","web",0
2024-10-06,48,"allergies","US","2022-01-01 2024-12-31","web",0
2024-10-13,46,"allergies","US","2022-01-01 2024-12-31","web",0
2024-10-20,51,"allergies","US","2022-01-01 2024-12-31","web",0
2024-10-27,44,"allergies","US","2022-01-01 2024-12-31","web",0
2024-11-03,37,"allergies","US","2022-01-01 2024-12-31","web",0
2024-11-10,39,"allergies","US","2022-01-01 2024-12-31","web",0
2024-11-17,38,"allergies","US","2022-01-01 2024-12-31","web",0
2024-11-24,37,"allergies","US","2022-01-01 2024-12-31","web",0
2024-12-01,36,"allergies","US","2022-01-01 2024-12-31","web",0
2024-12-08,35,"allergies","US","2022-01-01 2024-12-31","web",0
2024-12-15,36,"allergies","US","2022-01-01 2024-12-31","web",0
2024-12-22,38,"allergies","US","2022-01-01 2024-12-31","web",0
2024-12-29,40,"allergies","US","2022-01-01 2024-12-31","web",0
